total_patients,avg_waiting_time,median_waiting_time,max_waiting_time,avg_los,median_los,target_compliance,level_1_count,level_1_avg_wait,level_1_median_wait,level_1_max_wait,level_1_target_compliance,level_2_count,level_2_avg_wait,level_2_median_wait,level_2_max_wait,level_2_target_compliance,level_3_count,level_3_avg_wait,level_3_median_wait,level_3_max_wait,level_3_target_compliance,level_4_count,level_4_avg_wait,level_4_median_wait,level_4_max_wait,level_4_target_compliance,level_5_count,level_5_avg_wait,level_5_median_wait,level_5_max_wait,level_5_target_compliance,strategy,seed,replication
67,23.750575775861616,11.528311047670996,236.69535777246486,40.09907488328081,26.861681897285038,92.53731343283582,1,13.783357576514106,13.783357576514106,13.783357576514106,0.0,5,91.61176595360595,113.73601788487773,192.8862754380035,40.0,23,27.62217417034184,13.932116039026198,236.69535777246486,95.65217391304348,30,13.345455266282913,10.354395203830094,42.155549045176286,100.0,8,10.471590716479326,9.087023943023382,17.333993503501432,100.0,SJF (Shortest Job First),70,29
70,30.542590085817015,14.287297963424962,297.42641411718677,46.16519023203725,29.91957903141443,87.14285714285714,1,149.6494621336542,149.6494621336542,149.6494621336542,0.0,7,86.40157119271178,48.99938200023931,200.46456408516542,0.0,21,30.457852096230162,12.531316926018846,297.42641411718677,95.23809523809523,32,20.43176298070212,15.704358807397298,106.45364553454672,100.0,9,10.009948457916993,8.989712813454219,19.93107032648618,100.0,SJF (Shortest Job First),71,30
44,25.161900873339565,13.663057663824858,328.959068632408,48.42447804047526,35.95309818441821,84.0909090909091,5,12.88616950214506,10.990567054010057,21.94937733692504,0.0,9,10.492619313719835,9.767523265385222,21.191392209026617,88.88888888888889,19,16.78550361846531,13.763159882922324,49.73047637442568,100.0,11,57.21224075835419,15.999083162073305,328.959068632408,90.9090909090909,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,42,1
52,14.004865532824896,9.988886002306657,53.69625430830649,33.753623877701294,27.59642058802993,90.38461538461539,3,5.745217603718014,3.6376995583845826,10.007858466439302,0.0,11,12.1296720237238,8.390588626842316,29.722745243318812,81.81818181818183,15,14.90391629566862,9.969913538174012,53.69625430830649,100.0,17,12.958318789339428,9.550838915772061,32.97992732341939,100.0,6,22.29013313016317,19.47561603982838,42.17339817849515,100.0,Round Robin Ponderat,43,2
47,28.876041152060306,15.647120648086087,134.36271403065734,53.79131846843893,45.14859057850356,70.2127659574468,4,15.540104165366095,13.758006276675047,26.39319343841032,0.0,13,17.599813275055812,14.776321017880917,33.60798574986916,61.53846153846154,22,33.32984557624202,20.473378204753118,134.36271403065734,77.27272727272727,8,41.61991777904002,30.376315661669572,104.80999639275167,100.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,44,3
39,44.89017608527732,18.32746011480566,171.75811008646133,71.38243081701054,60.26277721517249,48.717948717948715,5,14.706012716001265,11.250137202900277,33.39072677197157,0.0,14,41.62490132741719,39.78143505409787,88.94161799721343,35.714285714285715,13,42.76198824706796,8.959262245173903,171.75811008646133,69.23076923076923,7,76.93319113572645,83.97195265332239,143.68569074923462,71.42857142857143,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,45,4
41,42.79017017257144,20.0005264588886,273.2046558413324,69.08603636184021,56.24781203643994,60.97560975609756,5,10.830255486898963,11.86330187041051,16.62579759472905,0.0,10,13.157619301397864,11.85828459742109,23.63699595466133,70.0,25,60.690291484703074,45.01054769592154,273.2046558413324,68.0,1,51.412219509378566,51.412219509378566,51.412219509378566,100.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,46,5
52,43.90923075036106,21.71826105676685,187.4710129259692,66.52240229609218,51.41449118153719,55.769230769230774,4,12.411005874394256,11.319587057459458,16.12468511235582,0.0,11,42.792818044017324,22.27765336694793,118.02027042531827,27.27272727272727,28,40.521831600851975,19.53632335659315,130.8506222712469,71.42857142857143,8,77.36427757340167,32.87095929761141,187.4710129259692,62.5,1,9.389471625938228,9.389471625938228,9.389471625938228,100.0,Round Robin Ponderat,47,6
44,27.612973959214777,14.924002586181345,151.2042433808046,53.26453354306535,43.58047232719589,72.72727272727273,2,6.678508381387758,6.678508381387758,8.049240187669852,0.0,13,12.032491887462887,10.676707492454142,22.159933182602856,69.23076923076923,26,38.73749986360008,22.73326859584502,151.2042433808046,76.92307692307693,3,12.672148817351683,12.924355765587876,14.347062602742682,100.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,48,7
47,59.25198658589051,21.03962202538574,288.41837049118294,83.49107190441957,54.374511185817425,48.93617021276596,6,14.812741536813341,14.268974300575394,20.947887776390573,0.0,12,18.212065283730528,15.476685809560415,58.7792908877755,50.0,23,68.71592297703941,36.883387599681555,249.4562716730254,60.86956521739131,6,149.49265140655015,116.81251806922876,288.41837049118294,50.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,49,8
41,44.94148794199611,16.865359840870376,263.199119112822,71.9223288420455,52.936911249143606,46.34146341463415,3,8.911630638933298,11.202567599851648,11.24132353532758,0.0,15,19.244985237385954,15.688990711923026,65.45151564500907,40.0,23,66.39962326714137,50.08438755958238,263.199119112822,56.52173913043478,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,50,9
42,56.69210871112004,16.171207986559757,324.1500199613944,82.52623732162175,50.918598221510216,47.61904761904761,3,13.688466735589373,13.60557183627401,16.636618424490678,0.0,17,13.654649477630771,13.303505194088515,36.812542790230964,64.70588235294117,15,65.39184029378971,69.1557360355929,136.28027292198286,40.0,7,160.9995028762436,200.309218173664,324.1500199613944,42.857142857142854,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,51,10
51,39.64750691785762,16.922094156660762,248.21699234856766,59.75773989327816,44.83329301172046,80.3921568627451,2,8.260037085450605,8.260037085450605,9.10338680389276,0.0,11,11.93443635844598,9.810780709165044,25.58502488849362,63.63636363636363,23,25.558845220230136,16.151386362266635,63.80876634332816,91.30434782608695,15,85.7580359087759,79.96482378050524,248.21699234856766,86.66666666666667,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,52,11
45,33.36835925005275,15.472256311861997,162.38244045511848,58.14285438392137,44.39979773772325,51.11111111111111,6,18.70382611505208,14.658476285847655,46.027950699219616,0.0,14,30.214592846404805,19.061167685607955,87.1095518450918,28.57142857142857,14,64.83972103562671,53.19592314554694,162.38244045511848,57.14285714285714,6,5.085931874914415,5.054852836309408,6.965597922946898,100.0,5,5.615444792826719,6.129477791029828,6.9903113926175,100.0,Round Robin Ponderat,53,12
53,46.28406992661888,16.08431195286468,295.2641188881187,67.81932486883238,44.93473505947668,60.37735849056604,7,9.434986566851105,9.879357129794471,11.263369404213279,0.0,13,11.980535840447248,10.239134140048236,22.86278855586616,69.23076923076923,21,38.53076082413573,25.575220163669826,94.44576572866407,71.42857142857143,12,118.50982140918153,79.42319937054917,295.2641188881187,66.66666666666666,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,54,13
59,30.873103685702112,16.055266906096335,164.29702374630094,49.52542148578869,37.43854724175003,88.13559322033898,3,10.40525148019888,9.625556873881067,13.462715136178588,0.0,8,13.382483423778012,9.770374228408102,34.44720469325563,75.0,19,15.322094009674494,8.670294674346849,39.42218616324729,100.0,29,48.00405894626858,23.886510430609576,164.29702374630094,93.10344827586206,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,55,14
55,21.711890262326648,15.504969259968846,96.49622480411253,42.33678288477951,37.04929661305772,94.54545454545455,2,9.903957766398577,9.903957766398577,10.839769755369275,0.0,3,12.473406190918391,8.565535596607106,21.04335798975893,66.66666666666666,32,17.198990497071527,13.331123298348786,57.95802485316017,100.0,16,34.214136631167804,23.471613838481048,96.49622480411253,100.0,2,19.565974158719783,19.565974158719783,32.16480365056378,100.0,Round Robin Ponderat,56,15
46,19.352306282429037,13.125434763831294,101.14724642740617,43.40410514926308,40.74902562526003,80.43478260869566,2,14.908871590198316,14.908871590198316,18.210764022687897,0.0,14,12.259587346887319,11.429227016660292,21.928264735848643,64.28571428571429,23,24.67057507642919,17.71547390335698,101.14724642740617,91.30434782608695,6,19.276341981334035,17.173187326591865,46.41421922740662,100.0,1,5.672844309041096,5.672844309041096,5.672844309041096,100.0,Round Robin Ponderat,57,16
48,29.752721510895583,12.007371653782428,110.22835408730572,52.16774136001535,42.48695992371783,83.33333333333334,1,18.487305661864525,18.487305661864525,18.487305661864525,0.0,15,10.721408530002973,8.96263853190527,24.383358508104635,73.33333333333333,21,27.343052642297657,11.397837143074412,104.2176575472927,85.71428571428571,10,66.95677263957458,87.16452911369345,110.22835408730572,100.0,1,5.050367027082444,5.050367027082444,5.050367027082444,100.0,Round Robin Ponderat,58,17
43,44.60284804843851,18.325516013082137,218.92411342835902,71.58564575677,56.49488598026264,48.837209302325576,8,13.601708098088789,11.019983109709045,32.08044663150605,0.0,11,23.71073629040799,14.430635273731752,74.54767738374372,54.54545454545454,18,58.00919996368392,37.33191094004982,218.92411342835902,61.111111111111114,6,84.02085045955788,53.18707516587506,197.39029791477296,66.66666666666666,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,59,18
32,43.493784191597264,25.43372248627938,211.7504554674956,71.37154504163355,55.04603783659226,46.875,2,10.663597781191413,10.663597781191413,10.725025430069934,0.0,20,31.412223591922192,19.74302550311461,92.59470051119439,45.0,10,74.2229426730286,39.39644056565251,211.7504554674956,60.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,60,19
49,30.53939884806556,11.135958460516747,307.9200838076855,54.08958819673981,37.4693054160083,77.55102040816327,4,11.310070572427865,10.588952801320993,18.456672588283,0.0,10,13.389195268498312,9.278325420346192,35.67436871897047,70.0,27,16.49057404075633,11.135958460516747,67.29116288272832,96.29629629629629,8,109.00660118501212,46.07887676731173,307.9200838076855,62.5,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,61,20
54,27.747535118392513,13.42876415538079,220.9096199595425,48.030705976958416,37.82622969014463,87.03703703703704,2,16.11020763008281,16.11020763008281,20.399854748030748,0.0,13,16.957942939136238,12.880977798848619,52.22941816141389,76.92307692307693,17,15.64516683115017,12.242902131386558,74.87465036582125,94.11764705882352,22,44.532972127032096,27.69553200093931,220.9096199595425,95.45454545454545,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,62,21
43,40.32143274465128,20.61495974248359,207.42468482639555,66.47886012920065,50.01214166455307,62.7906976744186,5,11.386862165003624,9.496441800929432,17.843724296594075,0.0,14,20.54446269591256,10.368076076513347,88.35969559841183,64.28571428571429,20,57.48300860342228,31.31940706945963,207.42468482639555,70.0,4,59.9011618459415,55.30507813931453,81.9500551301711,100.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,63,22
53,22.49566868725171,12.121160031702601,173.2313341141985,43.56245306829698,36.0151996273201,84.90566037735849,5,10.307049253774272,11.414497920556357,15.010440557709842,0.0,7,11.383994194863488,9.654120599832652,23.89573607595827,71.42857142857143,16,18.043782937693727,14.022999327190234,50.90528580427099,100.0,18,39.17765626257595,24.949814391715947,173.2313341141985,94.44444444444444,7,9.592699294565461,8.812509684692344,22.937798703218974,100.0,Round Robin Ponderat,64,23
42,31.28570830856556,19.997000348315005,114.98905029160207,56.498971347106945,48.55359105086755,73.80952380952381,5,12.474014557036677,10.120010354485942,21.013089649137342,0.0,10,21.86964904139159,15.82898311373566,50.93092555646831,50.0,20,29.709484559495092,25.446777983740397,110.41004958425629,95.0,7,62.67764208153604,69.38603724844774,114.98905029160207,100.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,65,24
47,38.1609164086167,21.832515133300845,300.07735859988816,62.30113475549511,48.36702397797433,72.3404255319149,4,10.391230096979886,7.4296069130537035,21.832515133300845,0.0,14,12.438673015963918,10.983537183650526,30.727825568520757,78.57142857142857,26,35.18044911629976,26.151790077001245,156.6903080209829,88.46153846153845,3,221.05501718992562,216.68134166657373,300.07735859988816,0.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,66,25
49,27.015198510806552,15.103100988575576,95.64474984431314,49.2913576808914,43.325427608266935,85.71428571428571,3,11.782524052015754,12.976397687684084,15.489945672287732,0.0,11,14.469730259336535,12.454461073147826,33.18975112572187,63.63636363636363,20,15.315623026884385,11.934721705609348,43.9129212832668,100.0,15,54.86117743220562,62.87303490436011,95.64474984431314,100.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,67,26
42,28.968286380597068,18.619019883433438,115.1618468976597,51.89076567356142,46.68145587074632,80.95238095238095,2,11.150377729238308,11.150377729238308,16.912176705053128,0.0,7,15.07518079892319,12.660650421581352,26.09521437851879,57.14285714285714,27,33.254065771149364,20.281851568797634,115.1618468976597,88.88888888888889,6,31.830205185517567,23.73361539603748,92.82657593740126,100.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,68,27
57,44.12791035179617,13.515409920120305,337.099894606563,63.98913849128426,38.45248026112525,77.19298245614034,4,12.393825317391716,10.735979470125926,21.357808392451886,0.0,10,14.223578265972714,10.077190887282669,37.349106539391556,80.0,14,22.67879891457795,9.7400224237104,115.45085974710273,85.71428571428571,27,72.92931998877182,47.200369557497424,337.099894606563,81.48148148148148,2,18.442490811078628,18.442490811078628,25.261952192052263,100.0,Round Robin Ponderat,69,28
49,31.522557705812215,15.035777926197156,214.09292888028912,53.77116200420868,41.85380787879268,75.51020408163265,3,16.361563166819582,16.371789131284658,23.894237086362494,0.0,12,17.35213237201587,12.035731178395409,58.984188085271654,75.0,26,30.68453847299374,15.853903488936247,155.73396552248434,84.61538461538461,8,61.18713116528903,23.290766862649647,214.09292888028912,75.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,70,29
48,30.168888057154074,15.309139164528844,207.49584126616313,53.599463135637706,41.151966407853834,70.83333333333334,7,11.204856078348087,7.845245213430019,23.255658201779994,0.0,14,12.843557525174564,13.505353794500891,18.727243667898506,71.42857142857143,22,46.00285688031534,25.2595585970165,207.49584126616313,86.36363636363636,5,35.55999549511553,25.54132550126849,102.21335324322962,100.0,0,0.0,0.0,0.0,0.0,Round Robin Ponderat,71,30
